,ID,Time,Snip,Head.l
158,8,2020-03-30T09:00:22+0000,"Cases of the virus were being reported around the city and in the Police Department. “Every day I drive home, I start crying,” a nurse said.","Coronavirus Sweeps Through Detroit, a City That Has Seen Crisis Before"
159,9,2020-03-29T00:24:25+0000,"Amid calls for more transparency, a debate is raging among public health experts over how much data on the spread of the virus should be released.",How Much Should the Public Know About Who Has the Coronavirus?
160,10,2020-03-26T09:00:19+0000,"Joe Biden and other Democrats were already talking about health care before the coronavirus, but the outbreak gives new urgency to a central issue for the party.",‘It’s a Leadership Argument’: Coronavirus Reshapes Health Care Fight
161,1,2020-03-26T16:53:12+0000,Estate planning lawyers we talked to this week said they had been getting more calls since the outbreak worsened.,What to Know About Making a Will in the Age of Coronavirus
162,2,2020-03-23T22:36:03+0000,The Kentucky Republican’s diagnosis has injected a shot of fear into the Senate as it scrambles to pass a relief package to respond to the pandemic.,Rand Paul’s Positive Coronavirus Test Sets the (Still Meeting) Senate on Edge
163,3,2020-03-24T20:30:22+0000,"With its beneficiaries among the most at risk for Covid-19, the agency is relaxing some rules.",Medicare Is Updating Coverage to Help in the Coronavirus Crisis
164,4,2020-03-21T14:21:03+0000,Compare the number of deaths and the rate of increase over time in the places the virus has hit hardest so far.,Coronavirus Deaths by U.S. State and Country Over Time: Daily Tracker
165,5,2020-03-22T16:47:46+0000,"Nature may help diminish the pandemic if aggressive measures to control the spread of infections continue, experts say. That doesn’t mean the virus won’t return.","Warmer Weather May Slow, but Not Halt, Coronavirus"
166,6,2020-03-26T20:38:33+0000,"In people who have recovered, plasma is teeming with antibodies that may fight the virus. But the treatment beginning in New York is experimental.",Blood Plasma From Survivors Will Be Given to Coronavirus Patients
167,7,2020-04-01T17:27:05+0000,"After a strong first two months of the year, sales tumbled in March as Americans stayed home.",Auto Sales Plummet in First Quarter as Coronavirus Keeps Buyers Away
168,8,2020-03-26T19:37:56+0000,The deal will send masks to health professionals in the Northeast with the distinctive pinstripes of the Yankees and the Philadelphia Phillies.,Coronavirus Protective Masks to Be Made From M.L.B. Uniform Material
169,9,2020-03-27T11:41:32+0000,"The British leader, who long resisted social distancing, is now isolating himself. But he said he would continue to lead the country’s response to the pandemic.","Boris Johnson Contracts Coronavirus, Rattling Top Ranks of U.K. Government"
170,10,2020-03-27T22:31:21+0000,"Mayors, county executives and governors are sounding the alarm, and struggling for the right response, as the toll of the virus grows.","Coronavirus Cases, Concentrated on the Coasts, Now Threaten America’s Middle"
171,1,2020-03-26T22:46:52+0000,The federal guidelines are meant to help states decide whether to relax or enhance the quarantine and social distancing measures they have put in place.,Trump Says He Will Label Regions by Risk of Coronavirus Threat
172,2,2020-03-22T13:17:27+0000,Women across the U.S. are learning that their fertility procedures need to be postponed for an indefinite period of time.,Getting Pregnant Was a Challenge. Then the Coronavirus Happened.
173,3,2020-03-23T09:00:20+0000,Tracking entire populations to combat the pandemic now could open the doors to more invasive forms of government snooping later.,"As Coronavirus Surveillance Escalates, Personal Privacy Plummets"
174,4,2020-03-18T11:27:49+0000,"Britain’s biggest music event was due to celebrate its 50th anniversary in June and be headlined by Paul McCartney, Taylor Swift and Kendrick Lamar.",Glastonbury Festival Canceled Because of Coronavirus
175,5,2020-03-26T22:55:31+0000,"The $2 trillion aid package is expected to save jobs and bail out companies, but it reorders the relationship between government and private industry.",The Coronavirus Economy: When Washington Takes Over Business
176,6,2020-03-25T16:02:23+0000,"A health care worker in New Jersey created a digital venue for people in the field to chronicle poor working conditions that may put patients at risk. “It is disgusting,” one nurse wrote.",Nurses Share Coronavirus Stories Anonymously in an Online Document
177,7,2020-03-20T01:31:19+0000,"Senate Republicans introduced a roughly $1 trillion economic stabilization plan that includes $1,200 payments to many taxpayers, tax cuts for large corporations and limits on paid leave.",5 Takeaways From the Coronavirus Economic Relief Package
178,8,2020-03-17T22:47:04+0000,Experts are puzzling over a claim made by France’s health minister.,Is Ibuprofen Really Risky for Coronavirus Patients?
179,9,2020-03-27T09:00:27+0000,"Small, striking moments from a pandemic.","The Toilet Paper Had Armed Guards, and Other Coronavirus Stories"
180,10,2020-03-25T17:38:02+0000,Tensions mount between New Yorkers with the means to retreat to their second homes and those who live in the towns year round.,The Wealthy Flee Coronavirus. Vacation Towns Respond: Stay Away.
181,1,2020-04-01T11:35:32+0000,The actions have stirred a debate about the powers of the authorities and the limits of individual liberty.,"To Enforce Coronavirus Rules, U.K. Police Use Drones, Shaming and Easter Egg Bans"
182,2,2020-03-20T14:06:46+0000,"Once the virus was here, his response shocked me.",My Ex and I Fought About Everything. Then Came the Coronavirus.
183,3,2020-03-17T16:14:40+0000,Misconceptions about what can protect you are becoming just as contagious as the virus.,Don’t Fall for These Myths About Coronavirus
184,4,2020-03-29T22:15:20+0000,"Officials have teamed up with medical supply companies to speed the arrival of masks, gloves, gowns and other goods.",White House Airlifts Medical Supplies From China in Coronavirus Fight
185,5,2020-03-19T19:39:41+0000,"The event was scheduled for May 12 through 23, but organizers said that could not happen. It might be shifted to June or July.",Cannes Film Festival Postponed Over Coronavirus Concerns
186,6,2020-03-25T14:11:22+0000,"The largest economic stimulus measure in modern history would authorize direct payments to taxpayers and loans to small businesses, and create a $500 billion corporate bailout fund.",5 Key Things in the $2 Trillion Coronavirus Stimulus Package
187,7,2020-03-18T19:16:07+0000,The world has changed a lot in the last few weeks. We’re here to help.,Coronavirus Tips: Frequently Asked Questions and Advice
188,8,2020-03-28T16:51:55+0000,"College students across the country are pushing to abolish grades, saying the only letters that matter now are C-O-V-I-D.","With Coronavirus Disrupting College, Should Every Student Pass?"
189,9,2020-03-17T17:00:35+0000,The information on the risk to children and pregnant women in the U.S. seems to be changing by the hour. Here’s what to know.,What Parents Need to Know About Coronavirus
190,10,2020-04-01T22:59:01+0000,"Millions of dollars in stock trades by the freshman senator have drawn intense scrutiny for potential insider trading, and it could reshape a contested Senate race in Georgia.",Loeffler’s Wealth Becomes a Risk as Rivals Charge She Profited on the Coronavirus
191,1,2020-03-22T17:06:38+0000,Chancellor Angela Merkel went into isolation after learning that her doctor had tested positive.,Germany Bans Groups of More Than 2 to Stop Coronavirus as Merkel Self-Isolates
192,2,2020-03-22T22:17:46+0000,"Doctor groups are recommending testing and isolation for people who lose their ability to smell and taste, even if they have no other symptoms.",Lost Sense of Smell May Be Peculiar Clue to Coronavirus Infection
193,3,2020-03-18T14:44:34+0000,"The Times has compiled more than two dozen pieces of journalism in “Answers to Your Coronavirus Questions,” which is available to download for free.",Free E-Book: Answers to Your Coronavirus Questions
194,4,2020-03-19T22:29:32+0000,Payton was tested on Monday after experiencing symptoms the day before.,Saints Coach Sean Payton Is N.F.L.’s First Known Coronavirus Case
195,5,2020-03-19T23:12:58+0000,"The use of the existing drugs against the new virus is unproven, and some shortages have already been reported.","With Minimal Evidence, Trump Asks F.D.A. to Study Malaria Drugs for Coronavirus"
196,6,2020-03-26T06:15:33+0000,Thousands of Afghans returning each day bring a risk of widespread infections to the border city of Herat and beyond in a country with little capacity to test for or treat Covid-19.,"Fresh From Iran’s Coronavirus Zone, Now Moving Across Afghanistan"
197,7,2020-03-23T23:19:23+0000,The briefing has given him a unique perch from which he can talk about the pandemic and try to project leadership after initially minimizing it. But that’s not always what he has done.,"In Daily Coronavirus Briefing, Trump Tries to Redefine Himself"
198,8,2020-03-17T16:21:50+0000,"Education may be disrupted, but that doesn’t mean our kids have to lose out.",Schools Are Closing for Coronavirus. Now What?
199,9,2020-03-18T09:00:19+0000,A psychologist offers tips tailored to age.,How to Talk to Your Child About the Coronavirus
200,10,2020-03-18T14:03:25+0000,"The pop music contest, which has brought high camp into European homes annually since 1956, says it will come back in 2021.",Eurovision Song Contest Is Canceled Over Coronavirus Concerns
201,1,2020-03-23T19:20:45+0000,"The company says it will switch to a broader approach for its experimental drug, remdesivir. But it was overwhelmed by demand for a potential treatment promoted by President Trump.",Coronavirus Patients in Limbo as Gilead Suspends Emergency Drug Access
202,2,2020-03-19T01:26:06+0000,The matriarch of the large New Jersey family died Wednesday night without ever knowing that her two oldest children had died before her.,"Coronavirus Ravages 7 Members of a Single Family, Killing 4"
203,3,2020-03-19T09:00:40+0000,Our photographer spent the last two weeks capturing the increasing fragility of New York.,Witnessing the Birth of the Coronavirus Economy
